Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,154
Upper Discriminator:,1056
Lower Discriminator:,12
Calibration Coefficients:,-1.3173076923076934,1.0096153846153846
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,326.31
Elapsed Live Time:,324.81
Start Time:,March 05, 2019, 02:30:31
End Time:,March 05, 2019, 02:35:58
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid

1,586,734,13194,8945,51,660

Channel Data:
Channel,Energy,Counts
0,-1.3173076923076934,0
1,-0.3076923076923088,0
2,0.7019230769230758,0
3,1.7115384615384603,0
4,2.721153846153845,0
5,3.73076923076923,0
6,4.740384615384614,0
7,5.749999999999998,0
8,6.759615384615383,0
9,7.769230769230768,0
10,8.778846153846153,1
11,9.788461538461537,106
12,10.798076923076922,175
13,11.807692307692307,210
14,12.81730769230769,188
15,13.826923076923075,174
16,14.83653846153846,188
17,15.846153846153843,187
18,16.85576923076923,183
19,17.865384615384613,186
20,18.875,162
21,19.884615384615383,161
22,20.894230769230766,156
23,21.903846153846153,174
24,22.913461538461537,171
25,23.92307692307692,183
26,24.932692307692307,207
27,25.94230769230769,213
28,26.951923076923073,187
29,27.96153846153846,199
30,28.971153846153843,164
31,29.98076923076923,208
32,30.990384615384613,189
33,32.0,197
34,33.00961538461538,197
35,34.01923076923077,197
36,35.02884615384615,188
37,36.03846153846153,202
38,37.04807692307692,188
39,38.05769230769231,186
40,39.06730769230769,187
41,40.07692307692307,179
42,41.08653846153846,186
43,42.09615384615385,184
44,43.105769230769226,174
45,44.11538461538461,182
46,45.125,197
47,46.13461538461538,175
48,47.14423076923077,195
49,48.15384615384615,178
50,49.16346153846153,209
51,50.17307692307692,212
52,51.18269230769231,181
53,52.192307692307686,193
54,53.20192307692307,191
55,54.21153846153846,202
56,55.22115384615384,188
57,56.230769230769226,188
58,57.24038461538461,170
59,58.25,184
60,59.25961538461538,210
61,60.26923076923077,211
62,61.27884615384615,182
63,62.28846153846153,198
64,63.29807692307692,236
65,64.3076923076923,246
66,65.3173076923077,222
67,66.32692307692308,223
68,67.33653846153845,215
69,68.34615384615384,237
70,69.35576923076923,212
71,70.36538461538461,219
72,71.375,274
73,72.38461538461539,236
74,73.39423076923076,264
75,74.40384615384615,277
76,75.41346153846153,262
77,76.42307692307692,269
78,77.4326923076923,248
79,78.4423076923077,251
80,79.45192307692308,272
81,80.46153846153845,247
82,81.47115384615384,291
83,82.48076923076923,256
84,83.49038461538461,261
85,84.5,294
86,85.50961538461539,295
87,86.51923076923076,254
88,87.52884615384615,296
89,88.53846153846153,251
90,89.54807692307692,238
91,90.5576923076923,283
92,91.5673076923077,299
93,92.57692307692307,286
94,93.58653846153845,286
95,94.59615384615384,284
96,95.60576923076923,244
97,96.61538461538461,266
98,97.625,293
99,98.63461538461539,293
100,99.64423076923076,299
101,100.65384615384615,309
102,101.66346153846153,303
103,102.67307692307692,300
104,103.6826923076923,330
105,104.6923076923077,306
106,105.70192307692307,317
107,106.71153846153845,274
108,107.72115384615384,324
109,108.73076923076923,328
110,109.74038461538461,301
111,110.75,315
112,111.75961538461537,318
113,112.76923076923076,319
114,113.77884615384615,304
115,114.78846153846153,311
116,115.79807692307692,361
117,116.8076923076923,357
118,117.8173076923077,360
119,118.82692307692307,328
120,119.83653846153845,322
121,120.84615384615384,346
122,121.85576923076923,338
123,122.86538461538461,350
124,123.875,375
125,124.88461538461537,371
126,125.89423076923076,353
127,126.90384615384615,412
128,127.91346153846153,366
129,128.9230769230769,393
130,129.93269230769232,386
131,130.94230769230768,370
132,131.9519230769231,391
133,132.96153846153845,400
134,133.97115384615387,372
135,134.98076923076923,383
136,135.99038461538458,381
137,137.0,390
138,138.00961538461536,366
139,139.01923076923077,392
140,140.02884615384613,369
141,141.03846153846155,381
142,142.0480769230769,385
143,143.05769230769232,404
144,144.06730769230768,407
145,145.0769230769231,408
146,146.08653846153845,416
147,147.09615384615387,388
148,148.10576923076923,369
149,149.11538461538458,376
150,150.125,370
151,151.13461538461536,375
152,152.14423076923077,385
153,153.15384615384613,367
154,154.16346153846155,405
155,155.1730769230769,386
156,156.18269230769232,400
157,157.19230769230768,358
158,158.2019230769231,352
159,159.21153846153845,381
160,160.22115384615387,386
161,161.23076923076923,366
162,162.24038461538458,392
163,163.25,415
164,164.25961538461536,400
165,165.26923076923077,383
166,166.27884615384613,358
167,167.28846153846155,401
168,168.2980769230769,387
169,169.30769230769232,376
170,170.31730769230768,388
171,171.3269230769231,400
172,172.33653846153845,398
173,173.3461538461538,377
174,174.35576923076923,392
175,175.36538461538458,389
176,176.375,372
177,177.38461538461536,392
178,178.39423076923077,395
179,179.40384615384613,409
180,180.41346153846155,390
181,181.4230769230769,389
182,182.43269230769232,356
183,183.44230769230768,363
184,184.4519230769231,368
185,185.46153846153845,410
186,186.4711538461538,437
187,187.48076923076923,402
188,188.49038461538458,441
189,189.5,380
190,190.50961538461536,376
191,191.51923076923077,398
192,192.52884615384613,371
193,193.53846153846155,396
194,194.5480769230769,383
195,195.55769230769232,367
196,196.56730769230768,405
197,197.5769230769231,363
198,198.58653846153845,421
199,199.5961538461538,361
200,200.60576923076923,401
201,201.61538461538458,395
202,202.625,394
203,203.63461538461536,395
204,204.64423076923077,361
205,205.65384615384613,387
206,206.66346153846155,351
207,207.6730769230769,368
208,208.68269230769232,318
209,209.69230769230768,336
210,210.7019230769231,339
211,211.71153846153845,350
212,212.7211538461538,364
213,213.73076923076923,369
214,214.74038461538458,345
215,215.75,319
216,216.75961538461536,318
217,217.76923076923077,349
218,218.77884615384613,325
219,219.78846153846155,293
220,220.7980769230769,288
221,221.80769230769232,286
222,222.81730769230768,287
223,223.8269230769231,338
224,224.83653846153845,322
225,225.8461538461538,326
226,226.85576923076923,309
227,227.86538461538458,276
228,228.875,307
229,229.88461538461536,316
230,230.89423076923077,321
231,231.90384615384613,269
232,232.91346153846155,293
233,233.9230769230769,310
234,234.93269230769232,295
235,235.94230769230768,276
236,236.9519230769231,324
237,237.96153846153845,271
238,238.9711538461538,280
239,239.98076923076923,306
240,240.99038461538458,280
241,242.0,288
242,243.00961538461536,308
243,244.01923076923077,274
244,245.02884615384613,276
245,246.03846153846155,271
246,247.0480769230769,269
247,248.05769230769232,270
248,249.06730769230768,273
249,250.0769230769231,274
250,251.08653846153845,284
251,252.0961538461538,244
252,253.10576923076923,287
253,254.11538461538458,274
254,255.125,263
255,256.1346153846154,243
256,257.1442307692308,265
257,258.15384615384613,258
258,259.16346153846155,267
259,260.1730769230769,245
260,261.1826923076923,280
261,262.1923076923077,270
262,263.2019230769231,271
263,264.21153846153845,250
264,265.22115384615387,260
265,266.2307692307692,260
266,267.24038461538464,276
267,268.25,287
268,269.2596153846154,251
269,270.2692307692308,257
270,271.27884615384613,273
271,272.28846153846155,227
272,273.2980769230769,244
273,274.3076923076923,245
274,275.3173076923077,243
275,276.3269230769231,230
276,277.33653846153845,226
277,278.34615384615387,258
278,279.3557692307692,233
279,280.36538461538464,231
280,281.375,230
281,282.3846153846154,244
282,283.3942307692308,214
283,284.40384615384613,222
284,285.41346153846155,248
285,286.4230769230769,230
286,287.4326923076923,210
287,288.4423076923077,224
288,289.4519230769231,219
289,290.46153846153845,193
290,291.47115384615387,256
291,292.4807692307692,217
292,293.49038461538464,208
293,294.5,233
294,295.5096153846154,212
295,296.5192307692308,209
296,297.52884615384613,241
297,298.53846153846155,215
298,299.5480769230769,211
299,300.5576923076923,220
300,301.5673076923077,211
301,302.5769230769231,204
302,303.58653846153845,219
303,304.59615384615387,200
304,305.6057692307692,231
305,306.61538461538464,190
306,307.625,185
307,308.6346153846154,188
308,309.6442307692308,212
309,310.65384615384613,207
310,311.66346153846155,190
311,312.6730769230769,199
312,313.6826923076923,202
313,314.6923076923077,209
314,315.7019230769231,204
315,316.71153846153845,195
316,317.72115384615387,182
317,318.7307692307692,200
318,319.74038461538464,225
319,320.75,194
320,321.7596153846154,187
321,322.7692307692308,184
322,323.77884615384613,197
323,324.78846153846155,178
324,325.7980769230769,184
325,326.8076923076923,202
326,327.8173076923077,172
327,328.8269230769231,183
328,329.83653846153845,187
329,330.84615384615387,205
330,331.8557692307692,186
331,332.86538461538464,197
332,333.875,189
333,334.88461538461536,187
334,335.8942307692308,156
335,336.90384615384613,175
336,337.91346153846155,179
337,338.9230769230769,199
338,339.9326923076923,167
339,340.9423076923077,206
340,341.9519230769231,193
341,342.96153846153845,198
342,343.97115384615387,185
343,344.9807692307692,178
344,345.99038461538464,203
345,347.0,164
346,348.00961538461536,169
347,349.0192307692308,182
348,350.02884615384613,172
349,351.03846153846155,161
350,352.0480769230769,177
351,353.0576923076923,161
352,354.0673076923077,158
353,355.0769230769231,188
354,356.08653846153845,179
355,357.09615384615387,189
356,358.1057692307692,196
357,359.11538461538464,174
358,360.125,158
359,361.13461538461536,179
360,362.1442307692308,156
361,363.15384615384613,183
362,364.16346153846155,166
363,365.1730769230769,189
364,366.1826923076923,158
365,367.1923076923077,174
366,368.2019230769231,173
367,369.21153846153845,179
368,370.22115384615387,145
369,371.2307692307692,173
370,372.24038461538464,135
371,373.25,187
372,374.25961538461536,193
373,375.2692307692308,171
374,376.27884615384613,184
375,377.28846153846155,173
376,378.2980769230769,137
377,379.3076923076923,153
378,380.3173076923077,144
379,381.3269230769231,160
380,382.33653846153845,153
381,383.34615384615387,158
382,384.3557692307692,153
383,385.36538461538464,161
384,386.375,161
385,387.38461538461536,139
386,388.3942307692308,169
387,389.40384615384613,133
388,390.41346153846155,142
389,391.4230769230769,148
390,392.4326923076923,139
391,393.4423076923077,138
