Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,154
Upper Discriminator:,1056
Lower Discriminator:,12
Calibration Coefficients:,-1.3173076923076934,1.0096153846153846
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,97.14
Elapsed Live Time:,96.85
Start Time:,March 05, 2019, 04:44:27
End Time:,March 05, 2019, 04:46:04
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,-1.3173076923076934,0
1,-0.3076923076923088,0
2,0.7019230769230758,0
3,1.7115384615384603,0
4,2.721153846153845,0
5,3.73076923076923,0
6,4.740384615384614,0
7,5.749999999999998,0
8,6.759615384615383,0
9,7.769230769230768,0
10,8.778846153846153,0
11,9.788461538461537,14
12,10.798076923076922,38
13,11.807692307692307,31
14,12.81730769230769,32
15,13.826923076923075,49
16,14.83653846153846,30
17,15.846153846153843,33
18,16.85576923076923,34
19,17.865384615384613,26
20,18.875,28
21,19.884615384615383,32
22,20.894230769230766,30
23,21.903846153846153,41
24,22.913461538461537,29
25,23.92307692307692,38
26,24.932692307692307,46
27,25.94230769230769,30
28,26.951923076923073,44
29,27.96153846153846,43
30,28.971153846153843,46
31,29.98076923076923,30
32,30.990384615384613,40
33,32.0,45
34,33.00961538461538,34
35,34.01923076923077,39
36,35.02884615384615,41
37,36.03846153846153,36
38,37.04807692307692,35
39,38.05769230769231,34
40,39.06730769230769,38
41,40.07692307692307,29
42,41.08653846153846,30
43,42.09615384615385,37
44,43.105769230769226,44
45,44.11538461538461,44
46,45.125,30
47,46.13461538461538,40
48,47.14423076923077,36
49,48.15384615384615,44
50,49.16346153846153,46
51,50.17307692307692,40
52,51.18269230769231,45
53,52.192307692307686,48
54,53.20192307692307,55
55,54.21153846153846,36
56,55.22115384615384,43
57,56.230769230769226,47
58,57.24038461538461,54
59,58.25,41
60,59.25961538461538,47
61,60.26923076923077,58
62,61.27884615384615,31
63,62.28846153846153,55
64,63.29807692307692,61
65,64.3076923076923,63
66,65.3173076923077,63
67,66.32692307692308,55
68,67.33653846153845,60
69,68.34615384615384,61
70,69.35576923076923,53
71,70.36538461538461,51
72,71.375,83
73,72.38461538461539,69
74,73.39423076923076,56
75,74.40384615384615,71
76,75.41346153846153,72
77,76.42307692307692,64
78,77.4326923076923,74
79,78.4423076923077,85
80,79.45192307692308,94
81,80.46153846153845,67
82,81.47115384615384,79
83,82.48076923076923,84
84,83.49038461538461,90
85,84.5,79
86,85.50961538461539,73
87,86.51923076923076,83
88,87.52884615384615,91
89,88.53846153846153,83
90,89.54807692307692,87
91,90.5576923076923,87
92,91.5673076923077,79
93,92.57692307692307,79
94,93.58653846153845,96
95,94.59615384615384,86
96,95.60576923076923,80
97,96.61538461538461,81
98,97.625,88
99,98.63461538461539,105
100,99.64423076923076,99
101,100.65384615384615,71
102,101.66346153846153,89
103,102.67307692307692,89
104,103.6826923076923,90
105,104.6923076923077,87
106,105.70192307692307,92
107,106.71153846153845,74
108,107.72115384615384,100
109,108.73076923076923,91
110,109.74038461538461,85
111,110.75,85
112,111.75961538461537,102
113,112.76923076923076,98
114,113.77884615384615,110
115,114.78846153846153,77
116,115.79807692307692,94
117,116.8076923076923,87
118,117.8173076923077,91
119,118.82692307692307,80
120,119.83653846153845,99
121,120.84615384615384,102
122,121.85576923076923,102
123,122.86538461538461,95
124,123.875,82
125,124.88461538461537,102
126,125.89423076923076,92
127,126.90384615384615,95
128,127.91346153846153,92
129,128.9230769230769,85
130,129.93269230769232,85
131,130.94230769230768,101
132,131.9519230769231,104
133,132.96153846153845,83
134,133.97115384615387,77
135,134.98076923076923,80
136,135.99038461538458,101
137,137.0,75
138,138.00961538461536,99
139,139.01923076923077,90
140,140.02884615384613,72
141,141.03846153846155,97
142,142.0480769230769,76
143,143.05769230769232,88
144,144.06730769230768,86
145,145.0769230769231,74
146,146.08653846153845,105
147,147.09615384615387,64
148,148.10576923076923,76
149,149.11538461538458,70
150,150.125,78
151,151.13461538461536,82
152,152.14423076923077,77
153,153.15384615384613,75
154,154.16346153846155,80
155,155.1730769230769,83
156,156.18269230769232,85
157,157.19230769230768,90
158,158.2019230769231,77
159,159.21153846153845,76
160,160.22115384615387,78
161,161.23076923076923,70
162,162.24038461538458,83
163,163.25,83
164,164.25961538461536,82
165,165.26923076923077,70
166,166.27884615384613,68
167,167.28846153846155,65
168,168.2980769230769,66
169,169.30769230769232,77
170,170.31730769230768,68
171,171.3269230769231,72
172,172.33653846153845,65
173,173.3461538461538,69
174,174.35576923076923,70
175,175.36538461538458,69
176,176.375,73
177,177.38461538461536,73
178,178.39423076923077,71
179,179.40384615384613,71
180,180.41346153846155,80
181,181.4230769230769,65
182,182.43269230769232,69
183,183.44230769230768,82
184,184.4519230769231,64
185,185.46153846153845,66
186,186.4711538461538,73
187,187.48076923076923,71
188,188.49038461538458,57
189,189.5,73
190,190.50961538461536,84
191,191.51923076923077,65
192,192.52884615384613,74
193,193.53846153846155,81
194,194.5480769230769,71
195,195.55769230769232,62
196,196.56730769230768,62
197,197.5769230769231,61
198,198.58653846153845,74
199,199.5961538461538,76
200,200.60576923076923,75
201,201.61538461538458,59
202,202.625,72
203,203.63461538461536,75
204,204.64423076923077,70
205,205.65384615384613,80
206,206.66346153846155,57
207,207.6730769230769,56
208,208.68269230769232,60
209,209.69230769230768,87
210,210.7019230769231,64
211,211.71153846153845,55
212,212.7211538461538,65
213,213.73076923076923,70
214,214.74038461538458,61
215,215.75,69
216,216.75961538461536,60
217,217.76923076923077,49
218,218.77884615384613,59
219,219.78846153846155,53
220,220.7980769230769,52
221,221.80769230769232,45
222,222.81730769230768,52
223,223.8269230769231,51
224,224.83653846153845,50
225,225.8461538461538,52
226,226.85576923076923,62
227,227.86538461538458,43
228,228.875,67
229,229.88461538461536,52
230,230.89423076923077,54
231,231.90384615384613,53
232,232.91346153846155,49
233,233.9230769230769,45
234,234.93269230769232,48
235,235.94230769230768,50
236,236.9519230769231,39
237,237.96153846153845,54
238,238.9711538461538,41
239,239.98076923076923,39
240,240.99038461538458,54
241,242.0,53
242,243.00961538461536,52
243,244.01923076923077,45
244,245.02884615384613,42
245,246.03846153846155,40
246,247.0480769230769,43
247,248.05769230769232,45
248,249.06730769230768,57
249,250.0769230769231,48
250,251.08653846153845,49
251,252.0961538461538,41
252,253.10576923076923,41
253,254.11538461538458,42
254,255.125,45
255,256.1346153846154,44
256,257.1442307692308,48
257,258.15384615384613,42
258,259.16346153846155,52
259,260.1730769230769,37
260,261.1826923076923,40
261,262.1923076923077,41
262,263.2019230769231,33
263,264.21153846153845,39
264,265.22115384615387,26
265,266.2307692307692,40
266,267.24038461538464,36
267,268.25,49
268,269.2596153846154,54
269,270.2692307692308,40
270,271.27884615384613,44
271,272.28846153846155,49
272,273.2980769230769,40
273,274.3076923076923,38
274,275.3173076923077,45
275,276.3269230769231,43
276,277.33653846153845,32
277,278.34615384615387,34
278,279.3557692307692,25
279,280.36538461538464,36
280,281.375,31
281,282.3846153846154,34
282,283.3942307692308,31
283,284.40384615384613,28
284,285.41346153846155,44
285,286.4230769230769,50
286,287.4326923076923,43
287,288.4423076923077,26
288,289.4519230769231,37
289,290.46153846153845,39
290,291.47115384615387,35
291,292.4807692307692,30
292,293.49038461538464,32
293,294.5,30
294,295.5096153846154,41
295,296.5192307692308,31
296,297.52884615384613,38
297,298.53846153846155,34
298,299.5480769230769,30
299,300.5576923076923,19
300,301.5673076923077,26
301,302.5769230769231,35
302,303.58653846153845,25
303,304.59615384615387,38
304,305.6057692307692,31
305,306.61538461538464,44
306,307.625,32
307,308.6346153846154,32
308,309.6442307692308,27
309,310.65384615384613,33
310,311.66346153846155,31
311,312.6730769230769,30
312,313.6826923076923,37
313,314.6923076923077,35
314,315.7019230769231,33
315,316.71153846153845,31
316,317.72115384615387,33
317,318.7307692307692,23
318,319.74038461538464,20
319,320.75,27
320,321.7596153846154,30
321,322.7692307692308,37
322,323.77884615384613,22
323,324.78846153846155,20
324,325.7980769230769,30
325,326.8076923076923,35
326,327.8173076923077,42
327,328.8269230769231,30
328,329.83653846153845,32
329,330.84615384615387,34
330,331.8557692307692,28
331,332.86538461538464,26
332,333.875,32
333,334.88461538461536,34
334,335.8942307692308,25
335,336.90384615384613,29
336,337.91346153846155,25
337,338.9230769230769,33
338,339.9326923076923,38
339,340.9423076923077,27
340,341.9519230769231,25
341,342.96153846153845,23
342,343.97115384615387,31
343,344.9807692307692,26
344,345.99038461538464,31
345,347.0,23
346,348.00961538461536,28
347,349.0192307692308,20
348,350.02884615384613,31
349,351.03846153846155,35
350,352.0480769230769,29
351,353.0576923076923,25
352,354.0673076923077,34
353,355.0769230769231,29
354,356.08653846153845,28
355,357.09615384615387,28
356,358.1057692307692,30
357,359.11538461538464,25
358,360.125,30
359,361.13461538461536,26
360,362.1442307692308,28
361,363.15384615384613,16
362,364.16346153846155,20
363,365.1730769230769,20
364,366.1826923076923,30
365,367.1923076923077,25
366,368.2019230769231,33
367,369.21153846153845,24
368,370.22115384615387,33
369,371.2307692307692,29
370,372.24038461538464,32
371,373.25,23
372,374.25961538461536,19
373,375.2692307692308,21
374,376.27884615384613,26
375,377.28846153846155,24
376,378.2980769230769,30
377,379.3076923076923,26
378,380.3173076923077,24
379,381.3269230769231,22
380,382.33653846153845,20
381,383.34615384615387,22
382,384.3557692307692,22
383,385.36538461538464,32
384,386.375,23
385,387.38461538461536,25
386,388.3942307692308,23
387,389.40384615384613,25
388,390.41346153846155,28
389,391.4230769230769,26
390,392.4326923076923,22
391,393.4423076923077,23
392,394.4519230769231,19
