Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,147
Upper Discriminator:,1055
Lower Discriminator:,12
Calibration Coefficients:,-1.264000000000003,1.008
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,1504.26
Elapsed Live Time:,1501.7
Start Time:,March 07, 2019, 02:15:45
End Time:,March 07, 2019, 02:15:45
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,-1.264000000000003,0
1,-0.2560000000000029,0
2,0.7519999999999971,0
3,1.7599999999999971,0
4,2.767999999999997,0
5,3.775999999999997,0
6,4.783999999999997,0
7,5.791999999999997,0
8,6.799999999999997,0
9,7.807999999999996,0
10,8.815999999999997,1
11,9.823999999999998,179
12,10.831999999999997,272
13,11.839999999999996,272
14,12.847999999999997,306
15,13.855999999999998,279
16,14.863999999999997,322
17,15.871999999999996,236
18,16.879999999999995,279
19,17.887999999999998,268
20,18.895999999999997,291
21,19.903999999999996,299
22,20.912,295
23,21.919999999999998,323
24,22.927999999999997,318
25,23.935999999999996,388
26,24.943999999999996,385
27,25.951999999999998,390
28,26.959999999999997,352
29,27.967999999999996,362
30,28.976,400
31,29.983999999999998,345
32,30.991999999999997,353
33,32.0,356
34,33.007999999999996,349
35,34.016,336
36,35.023999999999994,328
37,36.032,321
38,37.04,332
39,38.047999999999995,356
40,39.056,342
41,40.064,378
42,41.071999999999996,338
43,42.08,365
44,43.088,393
45,44.096,378
46,45.104,373
47,46.111999999999995,397
48,47.12,395
49,48.128,435
50,49.135999999999996,451
51,50.144,432
52,51.151999999999994,430
53,52.16,453
54,53.168,480
55,54.175999999999995,477
56,55.184,509
57,56.192,552
58,57.199999999999996,533
59,58.208,551
60,59.216,604
61,60.224,591
62,61.232,642
63,62.239999999999995,620
64,63.248,620
65,64.256,667
66,65.26400000000001,676
67,66.27199999999999,763
68,67.28,726
69,68.28800000000001,730
70,69.29599999999999,804
71,70.304,786
72,71.31199999999998,815
73,72.32,843
74,73.328,864
75,74.33599999999998,877
76,75.344,871
77,76.352,905
78,77.35999999999999,929
79,78.368,936
80,79.376,997
81,80.38399999999999,940
82,81.392,942
83,82.4,893
84,83.40799999999999,929
85,84.416,950
86,85.424,879
87,86.43199999999999,985
88,87.44,909
89,88.44800000000001,954
90,89.45599999999999,906
91,90.464,898
92,91.47200000000001,974
93,92.47999999999999,953
94,93.488,919
95,94.49600000000001,916
96,95.50399999999999,935
97,96.512,888
98,97.52000000000001,990
99,98.52799999999999,918
100,99.536,918
101,100.54400000000001,931
102,101.55199999999999,952
103,102.56,880
104,103.56799999999998,944
105,104.576,937
106,105.584,910
107,106.59199999999998,986
108,107.6,995
109,108.608,923
110,109.61599999999999,961
111,110.624,985
112,111.632,916
113,112.63999999999999,915
114,113.648,1003
115,114.656,943
116,115.66399999999999,935
117,116.672,964
118,117.68,882
119,118.68799999999999,871
120,119.696,910
121,120.70400000000001,983
122,121.71199999999999,949
123,122.72,915
124,123.72800000000001,872
125,124.73599999999999,940
126,125.744,959
127,126.75199999999998,879
128,127.75999999999999,891
129,128.768,875
130,129.77599999999998,929
131,130.784,827
132,131.792,822
133,132.79999999999998,868
134,133.808,883
135,134.816,884
136,135.82399999999998,828
137,136.832,788
138,137.84,887
139,138.84799999999998,805
140,139.856,815
141,140.864,773
142,141.87199999999999,791
143,142.88,867
144,143.88799999999998,781
145,144.896,776
146,145.904,762
147,146.91199999999998,791
148,147.92,781
149,148.928,808
150,149.93599999999998,774
151,150.944,765
152,151.952,740
153,152.95999999999998,727
154,153.968,731
155,154.976,726
156,155.98399999999998,704
157,156.992,711
158,158.0,662
159,159.00799999999998,771
160,160.016,722
161,161.024,755
162,162.03199999999998,668
163,163.04,670
164,164.048,681
165,165.05599999999998,745
166,166.064,728
167,167.072,704
168,168.07999999999998,712
169,169.088,752
170,170.096,690
171,171.10399999999998,671
172,172.112,705
173,173.12,629
174,174.128,663
175,175.136,682
176,176.144,664
177,177.152,649
178,178.16,682
179,179.16799999999998,630
180,180.176,622
181,181.184,667
182,182.19199999999998,701
183,183.2,694
184,184.208,645
185,185.21599999999998,666
186,186.224,674
187,187.232,650
188,188.23999999999998,686
189,189.248,624
190,190.256,637
191,191.26399999999998,629
192,192.272,654
193,193.28,659
194,194.28799999999998,625
195,195.296,651
196,196.304,624
197,197.31199999999998,615
198,198.32,592
199,199.328,627
200,200.33599999999998,633
201,201.344,580
202,202.352,596
203,203.35999999999999,608
204,204.368,574
205,205.376,575
206,206.384,556
207,207.392,552
208,208.39999999999998,504
209,209.408,562
210,210.416,536
211,211.42399999999998,575
212,212.432,530
213,213.44,512
214,214.44799999999998,535
215,215.456,516
216,216.464,512
217,217.47199999999998,481
218,218.48,516
219,219.488,484
220,220.49599999999998,467
221,221.504,478
222,222.512,424
223,223.51999999999998,476
224,224.528,437
225,225.536,431
226,226.54399999999998,455
227,227.552,443
228,228.56,419
229,229.56799999999998,402
230,230.576,465
231,231.584,432
232,232.59199999999998,374
233,233.6,389
234,234.608,403
235,235.61599999999999,400
236,236.624,427
237,237.632,450
238,238.64,387
239,239.648,380
240,240.656,409
241,241.664,406
242,242.672,413
243,243.67999999999998,380
244,244.688,363
245,245.696,383
246,246.70399999999998,377
247,247.712,360
248,248.72,343
249,249.72799999999998,359
250,250.736,337
251,251.744,338
252,252.75199999999998,358
253,253.76,385
254,254.76799999999997,330
255,255.776,350
256,256.784,335
257,257.792,334
258,258.8,326
259,259.808,330
260,260.816,341
261,261.824,352
262,262.832,304
263,263.84,270
264,264.848,338
265,265.856,314
266,266.864,307
267,267.872,310
268,268.88,306
269,269.888,318
270,270.896,289
271,271.904,279
272,272.912,342
273,273.92,305
274,274.928,292
275,275.936,308
276,276.944,292
277,277.952,297
278,278.96,295
279,279.968,255
280,280.976,280
281,281.984,295
282,282.992,269
283,284.0,273
284,285.008,268
285,286.016,270
286,287.024,251
287,288.032,261
288,289.03999999999996,265
289,290.048,285
290,291.056,260
291,292.06399999999996,243
292,293.072,266
293,294.08,253
294,295.08799999999997,251
295,296.096,252
296,297.104,242
297,298.11199999999997,250
298,299.12,267
299,300.128,244
300,301.13599999999997,242
301,302.144,256
302,303.152,248
303,304.15999999999997,239
304,305.168,240
305,306.176,256
306,307.18399999999997,257
307,308.192,234
308,309.2,238
309,310.20799999999997,258
310,311.216,256
311,312.224,240
312,313.23199999999997,266
313,314.24,233
314,315.248,229
315,316.256,231
316,317.264,257
317,318.272,212
318,319.28,229
319,320.288,230
320,321.296,227
321,322.304,240
322,323.312,225
323,324.32,236
324,325.328,245
325,326.336,224
326,327.344,227
327,328.352,202
328,329.36,223
329,330.368,223
330,331.376,209
331,332.384,223
332,333.392,252
333,334.4,217
334,335.408,227
335,336.416,207
336,337.424,207
337,338.432,215
338,339.44,220
339,340.448,221
340,341.456,223
341,342.464,226
342,343.472,250
343,344.48,185
344,345.488,186
345,346.496,238
346,347.504,200
347,348.512,230
348,349.52,214
349,350.528,210
350,351.536,204
351,352.544,214
352,353.552,192
353,354.56,218
354,355.568,222
355,356.57599999999996,211
356,357.584,244
357,358.592,211
358,359.59999999999997,221
359,360.608,198
360,361.616,196
361,362.62399999999997,217
362,363.632,213
363,364.64,174
364,365.64799999999997,222
365,366.656,199
366,367.664,202
367,368.67199999999997,225
368,369.68,174
369,370.688,224
370,371.69599999999997,195
371,372.704,209
372,373.712,168
373,374.71999999999997,194
374,375.728,216
375,376.736,194
376,377.74399999999997,207
377,378.752,152
378,379.76,200
379,380.768,178
380,381.776,173
381,382.784,179
382,383.792,179
383,384.8,183
384,385.808,188
385,386.816,175
386,387.824,160
387,388.832,180
388,389.84,194
389,390.848,179
390,391.856,178
391,392.864,163
392,393.872,197
393,394.88,188
394,395.888,202
395,396.896,170
396,397.904,163
397,398.912,170
398,399.92,173
399,400.928,167
400,401.936,190
401,402.944,175
402,403.952,186
403,404.96,158
404,405.968,157
405,406.976,145
406,407.984,175
407,408.992,174
408,410.0,173
409,411.008,174
410,412.016,184
411,413.024,157
412,414.032,176
413,415.04,172
414,416.048,168
415,417.056,181
416,418.06399999999996,174
417,419.072,206
418,420.08,170
419,421.08799999999997,165
420,422.096,171
421,423.104,151
422,424.11199999999997,166
423,425.12,182
424,426.128,152
425,427.13599999999997,179
426,428.144,174
427,429.152,149
428,430.15999999999997,151
429,431.168,179
430,432.176,159
431,433.18399999999997,185
432,434.192,175
433,435.2,155
434,436.20799999999997,172
435,437.216,150
436,438.224,145
