Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,147
Upper Discriminator:,1055
Lower Discriminator:,12
Calibration Coefficients:,-1.264000000000003,1.008
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,722.42
Elapsed Live Time:,721.9
Start Time:,March 07, 2019, 02:58:37
End Time:,March 07, 2019, 02:58:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,-1.264000000000003,0
1,-0.2560000000000029,0
2,0.7519999999999971,0
3,1.7599999999999971,0
4,2.767999999999997,0
5,3.775999999999997,0
6,4.783999999999997,0
7,5.791999999999997,0
8,6.799999999999997,0
9,7.807999999999996,0
10,8.815999999999997,0
11,9.823999999999998,28
12,10.831999999999997,26
13,11.839999999999996,61
14,12.847999999999997,58
15,13.855999999999998,43
16,14.863999999999997,69
17,15.871999999999996,54
18,16.879999999999995,67
19,17.887999999999998,51
20,18.895999999999997,52
21,19.903999999999996,62
22,20.912,62
23,21.919999999999998,70
24,22.927999999999997,74
25,23.935999999999996,86
26,24.943999999999996,87
27,25.951999999999998,93
28,26.959999999999997,76
29,27.967999999999996,89
30,28.976,98
31,29.983999999999998,90
32,30.991999999999997,75
33,32.0,79
34,33.007999999999996,70
35,34.016,69
36,35.023999999999994,85
37,36.032,59
38,37.04,82
39,38.047999999999995,82
40,39.056,78
41,40.064,108
42,41.071999999999996,99
43,42.08,84
44,43.088,102
45,44.096,99
46,45.104,115
47,46.111999999999995,97
48,47.12,118
49,48.128,106
50,49.135999999999996,123
51,50.144,128
52,51.151999999999994,125
53,52.16,141
54,53.168,143
55,54.175999999999995,128
56,55.184,146
57,56.192,128
58,57.199999999999996,145
59,58.208,175
60,59.216,148
61,60.224,160
62,61.232,171
63,62.239999999999995,180
64,63.248,195
65,64.256,197
66,65.26400000000001,193
67,66.27199999999999,199
68,67.28,210
69,68.28800000000001,198
70,69.29599999999999,220
71,70.304,226
72,71.31199999999998,214
73,72.32,234
74,73.328,233
75,74.33599999999998,255
76,75.344,273
77,76.352,259
78,77.35999999999999,276
79,78.368,258
80,79.376,235
81,80.38399999999999,261
82,81.392,239
83,82.4,221
84,83.40799999999999,251
85,84.416,258
86,85.424,248
87,86.43199999999999,245
88,87.44,262
89,88.44800000000001,244
90,89.45599999999999,260
91,90.464,250
92,91.47200000000001,275
93,92.47999999999999,258
94,93.488,245
95,94.49600000000001,243
96,95.50399999999999,243
97,96.512,221
98,97.52000000000001,207
99,98.52799999999999,182
100,99.536,224
101,100.54400000000001,242
102,101.55199999999999,224
103,102.56,202
104,103.56799999999998,233
105,104.576,226
106,105.584,205
107,106.59199999999998,202
108,107.6,222
109,108.608,224
110,109.61599999999999,220
111,110.624,204
112,111.632,214
113,112.63999999999999,207
114,113.648,206
115,114.656,201
116,115.66399999999999,204
117,116.672,212
118,117.68,185
119,118.68799999999999,233
120,119.696,221
121,120.70400000000001,213
122,121.71199999999999,207
123,122.72,203
124,123.72800000000001,194
125,124.73599999999999,202
126,125.744,193
127,126.75199999999998,196
128,127.75999999999999,196
129,128.768,190
130,129.77599999999998,196
131,130.784,181
132,131.792,218
133,132.79999999999998,207
134,133.808,164
135,134.816,182
136,135.82399999999998,208
137,136.832,202
138,137.84,179
139,138.84799999999998,184
140,139.856,172
141,140.864,195
142,141.87199999999999,161
143,142.88,165
144,143.88799999999998,178
145,144.896,162
146,145.904,172
147,146.91199999999998,156
148,147.92,158
149,148.928,170
150,149.93599999999998,159
151,150.944,164
152,151.952,191
153,152.95999999999998,156
154,153.968,169
155,154.976,150
156,155.98399999999998,144
157,156.992,168
158,158.0,139
159,159.00799999999998,176
160,160.016,180
161,161.024,147
162,162.03199999999998,159
163,163.04,141
164,164.048,129
165,165.05599999999998,150
166,166.064,139
167,167.072,112
168,168.07999999999998,146
169,169.088,136
170,170.096,142
171,171.10399999999998,146
172,172.112,138
173,173.12,135
174,174.128,174
175,175.136,145
176,176.144,149
177,177.152,151
178,178.16,154
179,179.16799999999998,143
180,180.176,140
181,181.184,140
182,182.19199999999998,138
183,183.2,129
184,184.208,161
185,185.21599999999998,142
186,186.224,133
187,187.232,167
188,188.23999999999998,144
189,189.248,135
190,190.256,152
191,191.26399999999998,139
192,192.272,132
193,193.28,136
194,194.28799999999998,165
195,195.296,152
196,196.304,132
197,197.31199999999998,130
198,198.32,141
199,199.328,133
200,200.33599999999998,128
201,201.344,125
202,202.352,133
203,203.35999999999999,122
204,204.368,111
205,205.376,113
206,206.384,107
207,207.392,118
208,208.39999999999998,114
209,209.408,119
210,210.416,111
211,211.42399999999998,100
212,212.432,110
213,213.44,97
214,214.44799999999998,106
215,215.456,90
216,216.464,106
217,217.47199999999998,96
218,218.48,81
219,219.488,77
220,220.49599999999998,97
221,221.504,87
222,222.512,93
223,223.51999999999998,98
224,224.528,80
225,225.536,82
226,226.54399999999998,97
227,227.552,75
228,228.56,105
229,229.56799999999998,87
230,230.576,94
231,231.584,64
232,232.59199999999998,67
233,233.6,90
234,234.608,68
235,235.61599999999999,78
236,236.624,85
237,237.632,67
238,238.64,60
239,239.648,69
240,240.656,73
241,241.664,66
242,242.672,72
243,243.67999999999998,67
244,244.688,68
245,245.696,67
246,246.70399999999998,47
247,247.712,62
248,248.72,77
249,249.72799999999998,69
250,250.736,70
251,251.744,59
252,252.75199999999998,65
253,253.76,68
254,254.76799999999997,49
255,255.776,66
256,256.784,63
257,257.792,53
258,258.8,64
259,259.808,68
260,260.816,57
261,261.824,65
262,262.832,63
263,263.84,49
264,264.848,55
265,265.856,45
266,266.864,65
267,267.872,53
268,268.88,60
269,269.888,47
270,270.896,46
271,271.904,51
272,272.912,42
273,273.92,49
274,274.928,38
275,275.936,47
276,276.944,42
277,277.952,47
278,278.96,44
279,279.968,26
280,280.976,50
281,281.984,45
282,282.992,51
283,284.0,39
284,285.008,53
285,286.016,39
286,287.024,45
287,288.032,41
288,289.03999999999996,43
289,290.048,43
290,291.056,41
291,292.06399999999996,42
292,293.072,48
293,294.08,48
294,295.08799999999997,44
295,296.096,40
296,297.104,44
297,298.11199999999997,50
298,299.12,47
299,300.128,31
300,301.13599999999997,42
301,302.144,33
302,303.152,32
303,304.15999999999997,48
304,305.168,28
305,306.176,46
306,307.18399999999997,41
307,308.192,31
308,309.2,41
309,310.20799999999997,44
310,311.216,45
311,312.224,34
312,313.23199999999997,37
313,314.24,39
314,315.248,36
315,316.256,26
316,317.264,29
317,318.272,23
318,319.28,31
319,320.288,31
320,321.296,43
321,322.304,41
322,323.312,33
323,324.32,37
324,325.328,42
325,326.336,27
326,327.344,26
327,328.352,39
328,329.36,29
329,330.368,33
330,331.376,36
331,332.384,40
332,333.392,29
333,334.4,29
334,335.408,27
335,336.416,33
336,337.424,31
337,338.432,32
338,339.44,31
339,340.448,34
340,341.456,30
341,342.464,26
342,343.472,26
343,344.48,21
344,345.488,29
345,346.496,41
346,347.504,41
347,348.512,32
348,349.52,31
349,350.528,30
350,351.536,31
351,352.544,30
352,353.552,34
353,354.56,28
354,355.568,29
355,356.57599999999996,26
356,357.584,32
357,358.592,24
358,359.59999999999997,23
359,360.608,27
360,361.616,29
361,362.62399999999997,21
362,363.632,23
363,364.64,30
364,365.64799999999997,36
365,366.656,27
366,367.664,19
367,368.67199999999997,24
368,369.68,29
369,370.688,19
370,371.69599999999997,23
371,372.704,24
372,373.712,21
373,374.71999999999997,28
374,375.728,26
375,376.736,19
376,377.74399999999997,21
377,378.752,24
378,379.76,29
379,380.768,20
380,381.776,21
381,382.784,19
382,383.792,29
383,384.8,19
384,385.808,21
385,386.816,31
386,387.824,20
387,388.832,32
388,389.84,30
389,390.848,28
390,391.856,13
391,392.864,19
392,393.872,17
393,394.88,24
394,395.888,21
395,396.896,19
396,397.904,22
397,398.912,29
398,399.92,29
399,400.928,14
400,401.936,18
401,402.944,24
402,403.952,21
403,404.96,26
404,405.968,21
405,406.976,13
406,407.984,17
407,408.992,21
408,410.0,20
409,411.008,24
410,412.016,19
411,413.024,27
412,414.032,19
413,415.04,19
414,416.048,20
415,417.056,23
416,418.06399999999996,19
417,419.072,16
418,420.08,12
419,421.08799999999997,21
420,422.096,21
421,423.104,20
422,424.11199999999997,25
423,425.12,20
424,426.128,12
425,427.13599999999997,20
426,428.144,25
427,429.152,23
428,430.15999999999997,28
429,431.168,26
430,432.176,23
431,433.18399999999997,18
432,434.192,16
433,435.2,13
434,436.20799999999997,17
435,437.216,14
436,438.224,24
