Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,147
Upper Discriminator:,1055
Lower Discriminator:,12
Calibration Coefficients:,-1.264000000000003,1.008
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,440.13
Elapsed Live Time:,439.79
Start Time:,March 07, 2019, 02:58:37
End Time:,March 07, 2019, 02:58:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,-1.264000000000003,0
1,-0.2560000000000029,0
2,0.7519999999999971,0
3,1.7599999999999971,0
4,2.767999999999997,0
5,3.775999999999997,0
6,4.783999999999997,0
7,5.791999999999997,0
8,6.799999999999997,0
9,7.807999999999996,0
10,8.815999999999997,0
11,9.823999999999998,25
12,10.831999999999997,40
13,11.839999999999996,29
14,12.847999999999997,38
15,13.855999999999998,36
16,14.863999999999997,44
17,15.871999999999996,40
18,16.879999999999995,41
19,17.887999999999998,44
20,18.895999999999997,49
21,19.903999999999996,35
22,20.912,46
23,21.919999999999998,50
24,22.927999999999997,59
25,23.935999999999996,52
26,24.943999999999996,55
27,25.951999999999998,65
28,26.959999999999997,65
29,27.967999999999996,66
30,28.976,55
31,29.983999999999998,63
32,30.991999999999997,53
33,32.0,46
34,33.007999999999996,48
35,34.016,59
36,35.023999999999994,42
37,36.032,50
38,37.04,40
39,38.047999999999995,46
40,39.056,59
41,40.064,64
42,41.071999999999996,60
43,42.08,72
44,43.088,58
45,44.096,56
46,45.104,58
47,46.111999999999995,68
48,47.12,76
49,48.128,79
50,49.135999999999996,72
51,50.144,77
52,51.151999999999994,75
53,52.16,85
54,53.168,89
55,54.175999999999995,93
56,55.184,100
57,56.192,73
58,57.199999999999996,100
59,58.208,98
60,59.216,103
61,60.224,102
62,61.232,124
63,62.239999999999995,113
64,63.248,108
65,64.256,116
66,65.26400000000001,122
67,66.27199999999999,118
68,67.28,129
69,68.28800000000001,130
70,69.29599999999999,114
71,70.304,146
72,71.31199999999998,147
73,72.32,149
74,73.328,158
75,74.33599999999998,152
76,75.344,166
77,76.352,149
78,77.35999999999999,166
79,78.368,171
80,79.376,172
81,80.38399999999999,151
82,81.392,189
83,82.4,161
84,83.40799999999999,166
85,84.416,180
86,85.424,139
87,86.43199999999999,170
88,87.44,160
89,88.44800000000001,136
90,89.45599999999999,144
91,90.464,153
92,91.47200000000001,143
93,92.47999999999999,165
94,93.488,131
95,94.49600000000001,143
96,95.50399999999999,134
97,96.512,156
98,97.52000000000001,129
99,98.52799999999999,139
100,99.536,139
101,100.54400000000001,125
102,101.55199999999999,155
103,102.56,171
104,103.56799999999998,126
105,104.576,139
106,105.584,143
107,106.59199999999998,142
108,107.6,150
109,108.608,135
110,109.61599999999999,120
111,110.624,119
112,111.632,130
113,112.63999999999999,129
114,113.648,131
115,114.656,158
116,115.66399999999999,150
117,116.672,135
118,117.68,124
119,118.68799999999999,133
120,119.696,136
121,120.70400000000001,140
122,121.71199999999999,129
123,122.72,106
124,123.72800000000001,125
125,124.73599999999999,119
126,125.744,117
127,126.75199999999998,111
128,127.75999999999999,123
129,128.768,125
130,129.77599999999998,128
131,130.784,126
132,131.792,106
133,132.79999999999998,124
134,133.808,93
135,134.816,112
136,135.82399999999998,109
137,136.832,116
138,137.84,136
139,138.84799999999998,132
140,139.856,124
141,140.864,107
142,141.87199999999999,110
143,142.88,112
144,143.88799999999998,108
145,144.896,131
146,145.904,116
147,146.91199999999998,117
148,147.92,91
149,148.928,136
150,149.93599999999998,108
151,150.944,111
152,151.952,102
153,152.95999999999998,98
154,153.968,108
155,154.976,111
156,155.98399999999998,98
157,156.992,92
158,158.0,104
159,159.00799999999998,87
160,160.016,82
161,161.024,92
162,162.03199999999998,102
163,163.04,92
164,164.048,87
165,165.05599999999998,71
166,166.064,82
167,167.072,95
168,168.07999999999998,95
169,169.088,93
170,170.096,75
171,171.10399999999998,97
172,172.112,85
173,173.12,96
174,174.128,75
175,175.136,108
176,176.144,86
177,177.152,79
178,178.16,85
179,179.16799999999998,92
180,180.176,75
181,181.184,101
182,182.19199999999998,83
183,183.2,87
184,184.208,82
185,185.21599999999998,104
186,186.224,91
187,187.232,111
188,188.23999999999998,94
189,189.248,88
190,190.256,85
191,191.26399999999998,83
192,192.272,99
193,193.28,87
194,194.28799999999998,78
195,195.296,94
196,196.304,98
197,197.31199999999998,80
198,198.32,96
199,199.328,91
200,200.33599999999998,86
201,201.344,80
202,202.352,89
203,203.35999999999999,64
204,204.368,80
205,205.376,75
206,206.384,90
207,207.392,58
208,208.39999999999998,70
209,209.408,60
210,210.416,60
211,211.42399999999998,55
212,212.432,68
213,213.44,67
214,214.44799999999998,59
215,215.456,71
216,216.464,63
217,217.47199999999998,62
218,218.48,54
219,219.488,67
220,220.49599999999998,64
221,221.504,68
222,222.512,59
223,223.51999999999998,66
224,224.528,56
225,225.536,58
226,226.54399999999998,60
227,227.552,50
228,228.56,47
229,229.56799999999998,44
230,230.576,60
231,231.584,57
232,232.59199999999998,54
233,233.6,37
234,234.608,47
235,235.61599999999999,38
236,236.624,43
237,237.632,43
238,238.64,50
239,239.648,47
240,240.656,41
241,241.664,38
242,242.672,49
243,243.67999999999998,55
244,244.688,35
245,245.696,35
246,246.70399999999998,44
247,247.712,40
248,248.72,40
249,249.72799999999998,35
250,250.736,35
251,251.744,48
252,252.75199999999998,39
253,253.76,40
254,254.76799999999997,39
255,255.776,36
256,256.784,42
257,257.792,47
258,258.8,33
259,259.808,30
260,260.816,34
261,261.824,40
262,262.832,34
263,263.84,34
264,264.848,34
265,265.856,36
266,266.864,32
267,267.872,30
268,268.88,33
269,269.888,29
270,270.896,38
271,271.904,29
272,272.912,44
273,273.92,34
274,274.928,45
275,275.936,28
276,276.944,31
277,277.952,41
278,278.96,25
279,279.968,34
280,280.976,32
281,281.984,37
282,282.992,36
283,284.0,20
284,285.008,23
285,286.016,29
286,287.024,27
287,288.032,26
288,289.03999999999996,27
289,290.048,41
290,291.056,36
291,292.06399999999996,20
292,293.072,21
293,294.08,29
294,295.08799999999997,35
295,296.096,38
296,297.104,30
297,298.11199999999997,33
298,299.12,25
299,300.128,20
300,301.13599999999997,25
301,302.144,38
302,303.152,24
303,304.15999999999997,39
304,305.168,24
305,306.176,32
306,307.18399999999997,26
307,308.192,16
308,309.2,20
309,310.20799999999997,29
310,311.216,26
311,312.224,20
312,313.23199999999997,26
313,314.24,33
314,315.248,14
315,316.256,23
316,317.264,22
317,318.272,29
318,319.28,23
319,320.288,28
320,321.296,28
321,322.304,25
322,323.312,21
323,324.32,24
324,325.328,22
325,326.336,28
326,327.344,21
327,328.352,23
328,329.36,28
329,330.368,24
330,331.376,20
331,332.384,23
332,333.392,18
333,334.4,26
334,335.408,18
335,336.416,17
336,337.424,20
337,338.432,18
338,339.44,24
339,340.448,32
340,341.456,20
341,342.464,22
342,343.472,20
343,344.48,14
344,345.488,27
345,346.496,29
346,347.504,18
347,348.512,18
348,349.52,25
349,350.528,20
350,351.536,25
351,352.544,20
352,353.552,28
353,354.56,24
354,355.568,26
355,356.57599999999996,22
356,357.584,23
357,358.592,25
358,359.59999999999997,27
359,360.608,32
360,361.616,18
361,362.62399999999997,28
362,363.632,27
363,364.64,19
364,365.64799999999997,21
365,366.656,17
366,367.664,20
367,368.67199999999997,30
368,369.68,22
369,370.688,25
370,371.69599999999997,18
371,372.704,15
372,373.712,15
373,374.71999999999997,17
374,375.728,21
375,376.736,15
376,377.74399999999997,17
377,378.752,28
378,379.76,18
379,380.768,22
380,381.776,19
381,382.784,14
382,383.792,13
383,384.8,25
384,385.808,14
385,386.816,14
386,387.824,20
387,388.832,15
388,389.84,25
389,390.848,18
390,391.856,16
391,392.864,19
392,393.872,12
393,394.88,9
394,395.888,19
395,396.896,13
396,397.904,14
397,398.912,13
398,399.92,21
399,400.928,18
400,401.936,17
401,402.944,28
402,403.952,19
403,404.96,26
404,405.968,15
405,406.976,17
406,407.984,17
407,408.992,16
408,410.0,17
409,411.008,12
410,412.016,10
411,413.024,17
412,414.032,19
413,415.04,12
414,416.048,20
415,417.056,22
416,418.06399999999996,17
417,419.072,15
418,420.08,17
419,421.08799999999997,20
420,422.096,17
421,423.104,13
422,424.11199999999997,26
423,425.12,23
424,426.128,21
425,427.13599999999997,15
426,428.144,16
427,429.152,21
428,430.15999999999997,21
429,431.168,11
430,432.176,9
431,433.18399999999997,12
432,434.192,14
433,435.2,10
434,436.20799999999997,20
435,437.216,15
436,438.224,21
