Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,900
Conversion Gain:,1024
Coarse Gain:,2
Fine Gain:,147
Upper Discriminator:,1055
Lower Discriminator:,12
Calibration Coefficients:,-1.264000000000003,1.008
Calibration Channels:,0,0
Calibration Energies:,0.0,0.0
Elapsed Real Time:,603.61
Elapsed Live Time:,603.12
Start Time:,March 07, 2019, 02:58:37
End Time:,March 07, 2019, 02:58:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,-1.264000000000003,0
1,-0.2560000000000029,0
2,0.7519999999999971,0
3,1.7599999999999971,0
4,2.767999999999997,0
5,3.775999999999997,0
6,4.783999999999997,0
7,5.791999999999997,0
8,6.799999999999997,0
9,7.807999999999996,0
10,8.815999999999997,0
11,9.823999999999998,32
12,10.831999999999997,38
13,11.839999999999996,44
14,12.847999999999997,60
15,13.855999999999998,60
16,14.863999999999997,62
17,15.871999999999996,47
18,16.879999999999995,64
19,17.887999999999998,47
20,18.895999999999997,52
21,19.903999999999996,53
22,20.912,57
23,21.919999999999998,69
24,22.927999999999997,75
25,23.935999999999996,79
26,24.943999999999996,63
27,25.951999999999998,94
28,26.959999999999997,96
29,27.967999999999996,94
30,28.976,93
31,29.983999999999998,72
32,30.991999999999997,75
33,32.0,70
34,33.007999999999996,60
35,34.016,57
36,35.023999999999994,62
37,36.032,71
38,37.04,66
39,38.047999999999995,73
40,39.056,71
41,40.064,87
42,41.071999999999996,72
43,42.08,75
44,43.088,84
45,44.096,74
46,45.104,97
47,46.111999999999995,91
48,47.12,101
49,48.128,93
50,49.135999999999996,90
51,50.144,110
52,51.151999999999994,109
53,52.16,128
54,53.168,111
55,54.175999999999995,110
56,55.184,131
57,56.192,118
58,57.199999999999996,138
59,58.208,123
60,59.216,145
61,60.224,127
62,61.232,132
63,62.239999999999995,134
64,63.248,162
65,64.256,164
66,65.26400000000001,170
67,66.27199999999999,185
68,67.28,156
69,68.28800000000001,182
70,69.29599999999999,202
71,70.304,180
72,71.31199999999998,228
73,72.32,192
74,73.328,221
75,74.33599999999998,218
76,75.344,233
77,76.352,271
78,77.35999999999999,226
79,78.368,255
80,79.376,224
81,80.38399999999999,253
82,81.392,245
83,82.4,234
84,83.40799999999999,210
85,84.416,249
86,85.424,209
87,86.43199999999999,218
88,87.44,227
89,88.44800000000001,215
90,89.45599999999999,219
91,90.464,209
92,91.47200000000001,210
93,92.47999999999999,197
94,93.488,223
95,94.49600000000001,216
96,95.50399999999999,202
97,96.512,209
98,97.52000000000001,213
99,98.52799999999999,194
100,99.536,205
101,100.54400000000001,190
102,101.55199999999999,181
103,102.56,190
104,103.56799999999998,235
105,104.576,180
106,105.584,180
107,106.59199999999998,185
108,107.6,190
109,108.608,172
110,109.61599999999999,188
111,110.624,192
112,111.632,176
113,112.63999999999999,170
114,113.648,193
115,114.656,184
116,115.66399999999999,185
117,116.672,186
118,117.68,158
119,118.68799999999999,168
120,119.696,155
121,120.70400000000001,199
122,121.71199999999999,168
123,122.72,194
124,123.72800000000001,148
125,124.73599999999999,185
126,125.744,176
127,126.75199999999998,153
128,127.75999999999999,170
129,128.768,167
130,129.77599999999998,176
131,130.784,160
132,131.792,194
133,132.79999999999998,187
134,133.808,159
135,134.816,171
136,135.82399999999998,143
137,136.832,156
138,137.84,152
139,138.84799999999998,166
140,139.856,164
141,140.864,154
142,141.87199999999999,145
143,142.88,134
144,143.88799999999998,141
145,144.896,162
146,145.904,128
147,146.91199999999998,140
148,147.92,113
149,148.928,135
150,149.93599999999998,148
151,150.944,123
152,151.952,108
153,152.95999999999998,151
154,153.968,146
155,154.976,144
156,155.98399999999998,132
157,156.992,127
158,158.0,133
159,159.00799999999998,111
160,160.016,115
161,161.024,123
162,162.03199999999998,128
163,163.04,120
164,164.048,141
165,165.05599999999998,123
166,166.064,129
167,167.072,134
168,168.07999999999998,120
169,169.088,132
170,170.096,122
171,171.10399999999998,119
172,172.112,113
173,173.12,125
174,174.128,129
175,175.136,127
176,176.144,119
177,177.152,131
178,178.16,126
179,179.16799999999998,122
180,180.176,146
181,181.184,128
182,182.19199999999998,132
183,183.2,109
184,184.208,110
185,185.21599999999998,123
186,186.224,127
187,187.232,138
188,188.23999999999998,115
189,189.248,109
190,190.256,139
191,191.26399999999998,117
192,192.272,137
193,193.28,127
194,194.28799999999998,110
195,195.296,119
196,196.304,95
197,197.31199999999998,121
198,198.32,113
199,199.328,106
200,200.33599999999998,132
201,201.344,98
202,202.352,127
203,203.35999999999999,119
204,204.368,109
205,205.376,92
206,206.384,103
207,207.392,113
208,208.39999999999998,92
209,209.408,104
210,210.416,107
211,211.42399999999998,89
212,212.432,81
213,213.44,85
214,214.44799999999998,89
215,215.456,88
216,216.464,92
217,217.47199999999998,72
218,218.48,94
219,219.488,90
220,220.49599999999998,75
221,221.504,85
222,222.512,79
223,223.51999999999998,87
224,224.528,77
225,225.536,92
226,226.54399999999998,63
227,227.552,65
228,228.56,61
229,229.56799999999998,75
230,230.576,72
231,231.584,70
232,232.59199999999998,81
233,233.6,72
234,234.608,69
235,235.61599999999999,81
236,236.624,55
237,237.632,48
238,238.64,77
239,239.648,61
240,240.656,66
241,241.664,74
242,242.672,56
243,243.67999999999998,73
244,244.688,74
245,245.696,51
246,246.70399999999998,68
247,247.712,68
248,248.72,58
249,249.72799999999998,54
250,250.736,48
251,251.744,68
252,252.75199999999998,53
253,253.76,71
254,254.76799999999997,52
255,255.776,54
256,256.784,74
257,257.792,56
258,258.8,71
259,259.808,50
260,260.816,62
261,261.824,40
262,262.832,42
263,263.84,49
264,264.848,39
265,265.856,48
266,266.864,57
267,267.872,55
268,268.88,55
269,269.888,43
270,270.896,35
271,271.904,51
272,272.912,39
273,273.92,33
274,274.928,50
275,275.936,45
276,276.944,39
277,277.952,40
278,278.96,44
279,279.968,36
280,280.976,52
281,281.984,40
282,282.992,35
283,284.0,46
284,285.008,47
285,286.016,37
286,287.024,37
287,288.032,38
288,289.03999999999996,36
289,290.048,42
290,291.056,32
291,292.06399999999996,37
292,293.072,35
293,294.08,33
294,295.08799999999997,50
295,296.096,35
296,297.104,31
297,298.11199999999997,46
298,299.12,38
299,300.128,48
300,301.13599999999997,33
301,302.144,37
302,303.152,41
303,304.15999999999997,41
304,305.168,36
305,306.176,38
306,307.18399999999997,36
307,308.192,37
308,309.2,41
309,310.20799999999997,33
310,311.216,35
311,312.224,36
312,313.23199999999997,31
313,314.24,38
314,315.248,30
315,316.256,24
316,317.264,34
317,318.272,30
318,319.28,29
319,320.288,25
320,321.296,28
321,322.304,30
322,323.312,36
323,324.32,32
324,325.328,41
325,326.336,20
326,327.344,38
327,328.352,42
328,329.36,30
329,330.368,29
330,331.376,37
331,332.384,34
332,333.392,31
333,334.4,25
334,335.408,33
335,336.416,34
336,337.424,23
337,338.432,30
338,339.44,45
339,340.448,29
340,341.456,28
341,342.464,24
342,343.472,28
343,344.48,30
344,345.488,28
345,346.496,28
346,347.504,30
347,348.512,34
348,349.52,26
349,350.528,38
350,351.536,22
351,352.544,31
352,353.552,20
353,354.56,34
354,355.568,31
355,356.57599999999996,31
356,357.584,19
357,358.592,32
358,359.59999999999997,29
359,360.608,28
360,361.616,28
361,362.62399999999997,28
362,363.632,33
363,364.64,29
364,365.64799999999997,33
365,366.656,29
366,367.664,23
367,368.67199999999997,30
368,369.68,29
369,370.688,25
370,371.69599999999997,27
371,372.704,38
372,373.712,26
373,374.71999999999997,32
374,375.728,29
375,376.736,43
376,377.74399999999997,25
377,378.752,31
378,379.76,31
379,380.768,31
380,381.776,30
381,382.784,22
382,383.792,34
383,384.8,25
384,385.808,17
385,386.816,26
386,387.824,23
387,388.832,21
388,389.84,24
389,390.848,16
390,391.856,27
391,392.864,17
392,393.872,26
393,394.88,30
394,395.888,28
395,396.896,15
396,397.904,23
397,398.912,24
398,399.92,24
399,400.928,17
400,401.936,13
401,402.944,20
402,403.952,31
403,404.96,25
404,405.968,21
405,406.976,28
406,407.984,28
407,408.992,29
408,410.0,20
409,411.008,34
410,412.016,24
411,413.024,17
412,414.032,31
413,415.04,29
414,416.048,17
415,417.056,27
416,418.06399999999996,28
417,419.072,28
418,420.08,27
419,421.08799999999997,26
420,422.096,23
421,423.104,23
422,424.11199999999997,20
423,425.12,22
424,426.128,15
425,427.13599999999997,16
426,428.144,17
427,429.152,20
428,430.15999999999997,23
429,431.168,17
430,432.176,21
431,433.18399999999997,21
432,434.192,26
433,435.2,15
434,436.20799999999997,17
435,437.216,26
436,438.224,24
